"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d","uniID","X","Site","Date","Waypoint","Species","Height","N.flowers","Time","NN","NN.id","dist.lar","LT","AS","EC","SD","SM","SC","PP","HH","EL","LOTUS","BW","Quantity","density","shrub.density","cactus.density","con.density","het.density","site.density","site.shrub.density","site.cactus.density","S","S.1"
"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 34",23,"low","4.22.2018",34,"EC",39,38,"12:47",90,"AS",140,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,NA,NA,NA,1,1
"24",1,0.0175438596491228,0.333333333333333,-0.666666666666667,0.949685534591195,1,1,1,1,3.14473684210526,0,0,0.00456737964220754,0.00160054017176554,134217776.500017,0,1,0.00697674418604651,0.0447609495121026,0.745543644874503,"LT 35",24,"low","4.22.2018",35,"LT",155,44,"12:58",160,"AS",188,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,NA,NA,NA,1,2
"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 36",25,"low","4.22.2018",36,"EC",47,20,"1:28",200,"AS",219,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,NA,NA,NA,2,2
"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 37",26,"low","4.22.2018",37,"AS",40,12,"1:39",200,"EC",15,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,NA,NA,NA,1,2
"27",2,0.0350877192982456,0.034019439679817,-0.482990280160091,0.465408805031447,0.982142857142857,0.700764888226735,0.982142857142857,1,1.98026315789474,0.00384456085725213,0,0.00795765892293878,0.00269986579854192,268435505.000009,0.693147180559945,2,0.276744186046512,0.0895218990242052,0.0408123157068134,"LT 38",27,"low","4.22.2018",38,"LT",200,91,"1:52",95,"LT",215,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,NA,NA,NA,1,2
"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 39",28,"low","4.22.2018",39,"AS",37,5,"2:07",96,"AS",26,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0,2,1,NA,NA,NA,2,1
"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 40",29,"low","4.22.2018",40,"LT",190,76,"2:19",0,"AS",120,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,NA,NA,NA,2,1
"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 41",30,"low","4.22.2018",41,"EC",55,105,"2:34",170,"EC",172,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,NA,NA,NA,1,2
"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 42",31,"low","4.22.2018",42,"EC",30,70,"2:56",300,"LT",94,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,NA,NA,NA,1,1
"32",1,0.0175438596491228,0.1,-0.9,0.855345911949686,1,1,1,1,2.52631578947368,0,0,0.00572721202772086,0.00203554576233189,134217776.500017,0,1,0.0232558139534884,0.0447609495121026,0.466684092128727,"EC 43",32,"low","4.22.2018",43,"EC",46,112,"3:08",290,"EC",171,0,0,3,0,0,0,0,0,0,0,0,1,3,3,0,3,0,NA,NA,NA,1,3
"33",1,0.0175438596491228,0.0625,-0.9375,0.729559748427673,1,1,1,1,2.53947368421053,0,0,0.00580635691755117,0.00202030774040552,134217776.500017,0,1,0.0372093023255814,0.0447609495121026,0.357823658263914,"AS 44",33,"LOW","4.22.2018",44,"AS",60,16,"3:35",360,"EC",148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,2
"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 45",34,"UP","4.22.2018",45,"EC",59,64,"3:57",105,"SD",12,0,0,0,1,2,0,0,0,0,0,0,0,3,3,0,0,3,NA,NA,NA,2,3
"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SM 46",35,"UP","4.22.2018",46,"SM",60,46,"4:08",430,"EC",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1
"36",3,0.0526315789473684,0.584761904761905,-0.138412698412698,0.157232704402516,0.964285714285714,0.566946709513841,0.964285714285714,1,1.94078947368421,0.00721238477201398,0.000967987249581904,0.00770583427347869,0.00281900555224589,536870956.16667,1.09861228866811,3,0.211627906976744,0.134282848536308,0.386917842868901,"AS 47",36,"UP","4.23.2018",47,"AS",57,90,"9:23",870,"PP",52,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.05,0.05,0,0,2
"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD 48",37,"UP","4.23.2018",48,"SD",54,11,"9:52",52,"SD",203,0,0,0,8,0,0,0,0,0,0,0,0,8,8,0,8,0,0.05,0.05,0,1,2
"38",2,0.0350877192982456,1.33333333333333,0.166666666666667,0.477987421383648,0.982142857142857,0.700764888226735,0.982142857142857,1,3.15131578947368,0,0,0.00452420970230009,0.00159266896995287,268435505.000009,0.693147180559945,2,0.00930232558139535,0.0895218990242052,0.870860016421408,"SD 49",38,"UP","4.23.2018",49,"SD",60,12,"10:01",20,"SD",220,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,2,0,0.05,0.05,0,1,3
"39",2,0.0350877192982456,0.642857142857143,-0.178571428571429,0.490566037735849,0.982142857142857,0.700764888226735,0.982142857142857,1,2.74342105263158,0.00321446626001377,4.91156321140924e-05,0.00515161282895494,0.00174491018742998,268435505.000009,0.693147180559945,2,0.0209302325581395,0.0895218990242052,0.689783353304147,"SM 50",39,"UP","4.23.2018",50,"SM",70,24,"10:16",35,"SM",163,0,0,0,3,5,0,0,0,0,0,0,2,8,8,0,5,3,0.05,0.05,0,2,4
"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SM 51",40,"UP","4.23.2018",51,"SM",64,19,"10:31",35,"SM",159,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,2,0.05,0.05,0,1,2
"41",5,0.087719298245614,2.28030303030303,0.256060606060606,0.00628930817610063,0.955357142857143,0.458956860082633,0.928571428571429,1,2.15789473684211,0.0330522166224487,0.0229762927029724,0.00730291483434255,0.00316446465135033,7.8243628497743,1.5498260458782,4.71065067421325,0.17906976744186,0.210853196997611,0.57558923079665,"SD 52",41,"UP","4.23.2018",52,"SD",83,97,"10:43",115,"SD",144,0,0,0,3,4,0,0,0,0,0,0,7,7,7,0,3,4,0.05,0.05,0,2,4
"42",3,0.0526315789473684,1.6875,0.229166666666667,0.0943396226415094,0.988095238095238,0.6557438524302,0.964285714285714,1,2.53289473684211,0.000222200907986444,0.000245578160570462,0.00584952685745861,0.00349191083872414,3.16655491100451,0.950270539233235,2.58640928985893,0.0441860465116279,0.115770135641009,0.693836146241933,"AS 54",42,"low","4.23.2018",54,"AS",52,49,"11:15",166,"AS",6,0,3,0,0,0,0,0,0,0,0,0,5,3,3,0,3,0,0.05,0.05,0,1,2
"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 56",43,"low","4.23.2018",56,"AS",62,33,"12:07",20,"AS",218,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0.05,0.05,0,1,1
"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 57",44,"low","4.23.2018",57,"LT",250,94,"12:20",470,"AS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,1
"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 58",45,"low","4.23.2018",58,"LT",160,53,"12:33",340,"AS",202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,1
"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 59",46,"low","4.23.2018",59,"EC",40,103,"1:11",290,"LT",90,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.05,0.05,0,1,1
"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 60",47,"low","4.23.2018",60,"AS",42,9,"1:22",415,"EC",196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,1
"48",2,0.0350877192982456,0.185534591194969,-0.407232704402516,0.471698113207547,0.982142857142857,0.700764888226735,0.982142857142857,1,1.97368421052632,0.0151654925764507,0,0.00754034950383349,0.00216181085034509,268435505.000009,0.693147180559945,2,0.137209302325581,0.0895218990242052,0.322680777716995,"LT 61",48,"low","4.23.2018",61,"LT",170,90,"1:42",570,"LT",166,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.05,0.05,0,0,2
"49",1,0.0175438596491228,0.0151515151515152,-0.984848484848485,0.968553459119497,1,1,1,1,2.22368421052632,0,0,0.00701511523495959,0.00210133228689235,134217776.500017,0,1,0.153488372093023,0.0447609495121026,0.0296082741048199,"LT 62",49,"low","4.23.2018",62,"LT",150,55,"1:53",410,"LT",132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05,0.05,0,0,2
"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 64",50,"low","4.23.2018",64,"AS",43,27,"2:22",60,"LT",173,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.05,0.05,0,1,1
"51",3,0.0526315789473684,0.306969696969697,-0.231010101010101,0.106918238993711,0.973214285714286,0.590399380564909,0.964285714285714,1,1.71710526315789,0.0472967857086524,0.00990498580967529,0.00885703267101052,0.00364760630009498,3.16655491100451,1.05492016798614,2.87174588749259,0.337209302325581,0.128542072681644,0.16278879663426,"EC 65",51,"low","4.23.2018",65,"EC",48,175,"2:40",550,"LT",161,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.05,0.05,0,0,2
"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 66",52,"low","4.23.2018",66,"EC",44,84,"2:52",120,"EC",41,1,0,3,0,0,0,0,0,0,0,0,0,4,4,0,3,1,0.05,0.05,0,2,2
"53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EC 67",53,"low","4.23.2018",67,"EC",39,120,"3:06",230,"EC",207,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.05,0.05,0,1,2
"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 68",54,"low","4.23.2018",68,"LT",105,20,"3:21",180,"EC",169,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.05,0.05,0,1,2
"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SM 69",55,"UP","4.23.2018",69,"SM",60,11,"3:57",115,"SM",100,0,0,0,0,2,0,1,0,0,0,0,0,3,2,1,2,0,0.05,0.05,0,2,3
"56",2,0.0350877192982456,0.171428571428571,-0.414285714285714,0.364779874213836,0.982142857142857,0.700764888226735,0.982142857142857,1,2.45394736842105,0.00102637805295579,7.36734481711385e-05,0.00612293647687242,0.00236082080112857,268435505.000009,0.693147180559945,2,0.0558139534883721,0.0895218990242052,0.419118438880098,"AS 71",56,"UP","4.24.2018",71,"AS",67,75,"9:17",80,"SM",121,0,2,0,0,1,0,0,0,0,0,0,2,3,3,0,2,1,0.0385,0.036,0.0015,2,3
"57",1,0.0175438596491228,0.0714285714285714,-0.928571428571429,0.742138364779874,1,1,1,1,2.51315789473684,0,0,0.00576318697764373,0.00197212824608569,134217776.500017,0,1,0.0325581395348837,0.0447609495121026,0.388751686115542,"AS 73",57,"UP","4.24.2018",73,"AS",60,34,"9:43",130,"AS",123,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.0385,0.036,0.0015,1,2
"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SM 75",58,"UP","4.24.2018",75,"SM",72,24,"10:12",240,"SM",89,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,0.0385,0.036,0.0015,1,2
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SD 76",59,"UP","4.24.2018",76,"SD",55,30,"10:34",210,"SD",159,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0385,0.036,0.0015,1,2
"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 78",60,"","4.24.2018",78,"AS",30,25,"11:07",0,"PP",218,0,2,0,0,0,0,1,0,0,0,0,0,3,2,1,2,0,0.0385,0.036,0.0015,2,2
"61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 79",61,"","4.24.2018",79,"AS",58,83,"11:24",NA,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385,0.036,0.0015,0,1
"62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SM 81",62,"","4.24.2018",81,"SM",100,21,"",75,"AS",133,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0.0385,0.036,0.0015,1,1
"63",4,0.0701754385964912,0.266199733180865,-0.183450066704784,0.0314465408805031,0.982142857142857,0.566946709513841,0.946428571428571,1,1.875,0.0465101139777736,0.0335287862626851,0.0085332581217047,0.00359452543816727,5.24460493178456,1.242453324894,3.46410161513775,0.325581395348837,0.155056477499974,0.185526071039771,"LT 82",63,"","4.24.2018",82,"LT",220,233,"12:33",50,"AS",157,0,2,0,0,0,0,0,0,0,0,0,6,2,2,0,0,2,0.0385,0.036,0.0015,1,2
"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 83",64,"","4.24.2018",83,"AS",45,32,"12:33",60,"AS",177,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0.0385,0.036,0.0015,1,1
"65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 84",65,"","4.24.2018",84,"AS",55,13,"12:51",60,"AS",156,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0.0385,0.036,0.0015,1,1
"66",2,0.0350877192982456,0.545454545454545,-0.227272727272727,0.245283018867925,0.994047619047619,0.786322816296571,0.982142857142857,1,2.22368421052632,0,0,0.00701511523495959,0.00374364877790482,1.59181590415142,0.562335144618808,1.75476535060332,0.158139534883721,0.0785449632639424,0.366638828641584,"LT 85",66,"","4.24.2018",85,"LT",245,127,"1:13",830,"LT",204,0,5,0,0,0,0,0,0,0,0,0,4,5,5,0,0,5,0.0385,0.036,0.0015,1,2
"67",2,0.0350877192982456,0.53030303030303,-0.234848484848485,0.314465408805031,0.991071428571429,0.740012869900955,0.982142857142857,1,2.22368421052632,0,0,0.00701511523495959,0.00313384315176734,2.62230229845195,0.636514168294813,1.88988157484231,0.158139534883721,0.0845928937553696,0.383994992102198,"LT 86",67,"","4.24.2018",86,"LT",115,135,"",80,"AS",9,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0.0385,0.036,0.0015,1,2
"68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 89",68,"","4.24.2018",89,"AS",50,21,"2:36",240,"SC",180,0,2,0,0,0,1,0,0,0,0,0,0,3,2,1,2,0,0.0385,0.036,0.0015,2,2
"69",2,0.0350877192982456,0.124444444444444,-0.437777777777778,0.421383647798742,0.982142857142857,0.700764888226735,0.982142857142857,1,1.92105263157895,0.00741422568429257,0.00270749922028934,0.00769144429350954,0.00270588125508359,268435505.000009,0.693147180559945,2,0.195348837209302,0.0895218990242052,0.234206736447052,"EC 90",69,"","4.24.2018",90,"EC",50,360,"2:55",220,"EC",36,0,0,8,0,0,0,0,0,0,0,0,2,8,8,0,8,0,0.0385,0.036,0.0015,1,3
