"","connectance","web asymmetry","links per species","number of compartments","compartment diversity","cluster coefficient","nestedness","NODF","weighted nestedness","weighted NODF","interaction strength asymmetry","specialisation asymmetry","linkage density","weighted connectance","Fisher alpha","Shannon diversity","interaction evenness","Alatalo interaction evenness","H2","number.of.species.HL","number.of.species.LL","mean.number.of.shared.partners.HL","mean.number.of.shared.partners.LL","cluster.coefficient.HL","cluster.coefficient.LL","weighted.cluster.coefficient.HL","weighted.cluster.coefficient.LL","niche.overlap.HL","niche.overlap.LL","togetherness.HL","togetherness.LL","C.score.HL","C.score.LL","V.ratio.HL","V.ratio.LL","discrepancy.HL","discrepancy.LL","extinction.slope.HL","extinction.slope.LL","robustness.HL","robustness.LL","functional.complementarity.HL","functional.complementarity.LL","partner.diversity.HL","partner.diversity.LL","generality.HL","vulnerability.LL"
"1",0.124567474048443,-0.6,1.69411764705882,2,1.11792470380388,0.0735294117647059,12.858426600734,30.2014762371018,0.488330669542742,6.70531070696771,-0.0781615995051121,0.289172918682567,11.369942524002,0.133764029694141,392.096202466773,4.89207591915192,0.69364375607687,0.893874114101307,0.20113593375072,17,68,1.01470588235294,0.598331870061457,0.319303583502366,0.175118323191346,0.267195207892882,0.700189453741711,0.0725170061060237,0.264211793787789,0.0316939330222063,0.106733489415667,0.772219238211885,0.587374707345625,13.8333333333333,1.13030915920254,68,75,1.94785037183252,3.75684102687466,0.656407804750677,0.771171325756124,64.2478343148955,78.6942769030246,2.72240193309922,0.890215499538931,19.9118049111539,2.82808013685006
"2",0.125432525951557,-0.6,1.70588235294118,1,NA,0.0735294117647059,10.520768931282,32.0547019490681,0.621747960122866,8.01519056904309,-0.0901358824573224,0.298971679058287,11.4272729103299,0.13443850482741,409.374088084044,4.91061968580112,0.696273062768538,0.906101577807686,0.184495076748525,17,68,1.02941176470588,0.594381035996488,0.316599053414469,0.177484787018256,0.211657112116067,0.682117293927499,0.0892452770370662,0.280817198044573,0.0335879806468042,0.116795700641179,0.713668056027125,0.567120646766169,13.4686274509804,1.12387612387612,68,80,1.94239096865222,3.89486370323377,0.655936366688551,0.777698618115834,63.4329374664102,77.57413877663,2.74094569974843,0.90875926618814,20.0113215699428,2.84322425071692
"3",0.129757785467128,-0.6,1.76470588235294,1,NA,0.0735294117647059,11.741498716404,34.7933770179006,0.568217020316539,8.33213527704,-0.0453827929034541,0.283913945754354,12.0423308488203,0.141674480574357,517.519567791313,4.94444138418084,0.701068615881105,0.897825109798963,0.154144066786252,17,68,1.04411764705882,0.676909569798068,0.340094658553076,0.177146720757268,0.255218015275999,0.743117870722433,0.0774826344542081,0.309877209601963,0.0321882140390031,0.13305132093543,0.769192316083008,0.521229148375768,15.3487712665406,1.00660350272753,68,73,2.02390413993933,3.62000060257642,0.663569765999172,0.766921872361216,63.0388759362547,78.7048225665096,2.77476739812814,0.942580964567855,21.202616835873,2.88204486176771
"4",0.122837370242215,-0.6,1.67058823529412,2,1.11792470380388,0.0735294117647059,11.989896025119,31.0573431907318,0.50323370551254,7.7315037443455,-0.083925408985602,0.295041687220832,11.1435676810436,0.131100796247571,360.804166644767,4.87704005295179,0.691511831945011,0.900369826984589,0.214628861270447,17,68,0.919117647058823,0.581211589113257,0.3144861392833,0.168356997971602,0.21169352545804,0.671453012342662,0.0716244990889517,0.263689286633099,0.0288893188854489,0.114986564503685,0.787528647285807,0.581604233733294,13.484668644906,0.94552869210603,70,81,1.80670516582794,3.83489198495077,0.640814747690541,0.776442159583808,64.2463348606791,83.477271009522,2.70736606689909,0.8751796333388,19.5664175589332,2.72071780315398
"5",0.123702422145329,-0.6,1.68235294117647,2,1.11792470380388,0.0735294117647059,10.5192771654987,32.4720216725188,0.538672291963105,7.39328125616444,-0.0718633540372671,0.297708190467607,11.51053413055,0.135418048594706,375.941308357289,4.88410871017996,0.692514091523808,0.893979514053719,0.208285569944752,17,68,0.955882352941177,0.625109745390694,0.32631845841785,0.16869506423259,0.228612342455224,0.739009632007903,0.0756129687944035,0.289284548149614,0.0305211558307534,0.125083140447495,0.790267350604959,0.54378219198127,14.9891518737673,1.03297192930343,62,77,1.98762855652429,3.78814199338776,0.661148213646644,0.772661265752368,65.3112174033784,82.0421247991837,2.71443472412726,0.882248290566978,20.2616379254645,2.7594303356355
"6",0.1219723183391,-0.6,1.65882352941176,2,1.11792470380388,0.0735294117647059,12.7269051798167,29.5018952786144,0.533572184278822,7.9192633749386,-0.0881722289649234,0.299476088685793,11.2309214401984,0.132128487531746,346.592295093608,4.87508719045988,0.691234937044693,0.909307450797885,0.216381326456588,17,68,0.933823529411765,0.578138718173837,0.313810006761325,0.169371196754564,0.209558002715342,0.689634941329857,0.0763726808403878,0.26980112619842,0.0301393995098039,0.108397090179355,0.780073326727738,0.581207321236953,13.6333666333666,1.02436518420666,66,70,1.86324360835222,3.87388037130755,0.649086519182986,0.776680455050391,65.0802835818521,81.5562556528105,2.70541320440719,0.873226770846899,19.7149396629172,2.7469032174796
"7",0.122837370242215,-0.6,1.67058823529412,1,NA,0.0735294117647059,9.76882973678552,32.1226766421464,0.582598888266196,10.1032612054938,-0.0899091795144427,0.304179342795504,11.3309857890922,0.13330571516579,360.804166644767,4.88906874591189,0.693217371250499,0.91846174775506,0.203834519254665,17,68,0.985294117647059,0.578577699736611,0.313979039891819,0.174780256930358,0.210501179584556,0.673809380092956,0.0928001436706765,0.279634197325814,0.0323350694444444,0.104721490586284,0.717058438052698,0.56704650765779,13.5039920159681,1.1218377435301,70,79,1.75283862889462,3.95832675349985,0.633504531113146,0.780850542843666,62.387368025077,80.1940526556703,2.71939475985919,0.887208326298905,19.849504567932,2.81246701025228
"8",0.119377162629758,-0.6,1.62352941176471,2,1.11792470380388,0.0588235294117647,12.6373199488157,27.5780916128886,0.518563224836439,8.00585840560985,-0.110705145390039,0.314572789473393,10.5666154685346,0.12431312315923,308.737617089763,4.84727983856022,0.687292153584869,0.899428525533272,0.24133516541097,17,68,0.904411764705882,0.514486391571554,0.292934415145368,0.166666666666667,0.193016495097881,0.751481765567255,0.0734339848439313,0.243390110805277,0.030905431047746,0.101976747279645,0.780068955085127,0.621119281045752,11.7991845056065,1.02405099971023,76,74,1.72796021868956,3.96251170881313,0.629203132843841,0.779086571355118,65.5405590765616,81.7313151885962,2.67760585250752,0.845419418947237,18.4439086808796,2.68932225618959
"9",0.123702422145329,-0.6,1.68235294117647,2,1.11792470380388,0.0735294117647059,9.163451774307,34.110625562938,0.570487014380385,7.31345654343851,-0.109663176329843,0.303166780902822,11.7331429104197,0.138036975416702,375.941308357289,4.90004312812387,0.694773420629933,0.923376267119274,0.193986297556687,17,68,1.05882352941176,0.614574187884109,0.32420554428668,0.177484787018256,0.233827981867192,0.708704363312556,0.0868288458789259,0.290146356757669,0.0350743745774172,0.120699976055551,0.742767575628374,0.538506487171983,14.791,1.30644447721575,64,72,1.73430021690248,3.89067947280825,0.63023233103352,0.778778599980498,63.4179165435228,77.1028329792507,2.73036914207117,0.898182708510884,20.5592356283304,2.90705019250895
"10",0.125432525951557,-0.6,1.70588235294118,2,1.11792470380388,0.0735294117647059,12.8019807689786,31.5215410107705,0.526166827969037,9.52264567798951,-0.0551116582469944,0.288877471821316,11.414135705814,0.134283949480165,409.374088084044,4.90159816608105,0.694993908289422,0.892425318119575,0.192590833260361,17,68,0.919117647058823,0.618086040386304,0.325219743069642,0.168356997971602,0.224873474873475,0.708591885441527,0.0672600006303423,0.289058082240085,0.0281960264211785,0.1352794849283,0.802264894419306,0.559605526290118,14.16038647343,0.845774749963763,68,81,1.88140464613651,3.58693265156236,0.64884712999784,0.764221295399055,64.4135106928536,82.1998034883951,2.73192418002835,0.899737746468062,20.1187613977692,2.70951001385888
"11",0.1219723183391,-0.6,1.65882352941176,2,1.11792470380388,0.0588235294117647,10.3196390611454,30.7758027666893,0.554369468838238,9.29455700333911,-0.093543323666504,0.293063177778062,11.3547286618622,0.133585043080732,346.592295093608,4.88410871017996,0.692514091523808,0.923063483630443,0.208285569944752,17,68,0.926470588235294,0.581650570676032,0.315162271805274,0.169709263015551,0.213385344106994,0.670132386180174,0.0894100419978782,0.271743668436138,0.0300656443920201,0.116050762231623,0.757503804758818,0.577333187006146,13.7554890219561,1.00676769162866,72,78,1.74350553742078,3.73156482377335,0.63373277750808,0.771218297873952,62.849614705399,75.2859728708173,2.71443472412726,0.882248290566978,19.9519249466235,2.75753237710096
"12",0.1219723183391,-0.6,1.65882352941176,1,NA,0.0735294117647059,9.6442971450973,32.4590529602957,0.578644178079581,8.39373154462218,-0.0892202438662616,0.297225210214566,11.3323507828466,0.133321773915843,346.592295093608,4.86972933019323,0.690475250077173,0.892954135830161,0.221189378036491,17,68,0.919117647058823,0.596136962247586,0.319388100067613,0.167342799188641,0.192242431640625,0.642871669717307,0.0862708917611943,0.286963628671557,0.0299838768398606,0.119489451140022,0.75555110197432,0.552858867427568,14.3010967098704,0.996434407963156,68,78,1.69977653734865,3.68898403873374,0.628925798347714,0.769109337983414,63.2659840799712,83.8124280559117,2.70005534414053,0.867868910580248,19.9716219922685,2.69307957342476
"13",0.1219723183391,-0.6,1.65882352941176,1,NA,0.0735294117647059,13.3279035052921,28.7980791646906,0.547249275664249,7.92101574205965,-0.0806749504150132,0.300653144200997,10.9364771870665,0.1286644374949,346.592295093608,4.86907284397983,0.690382167391949,0.900531784593648,0.221778497464479,17,68,0.919117647058823,0.55531167690957,0.306710615280595,0.168018931710615,0.182712627969072,0.627695351137488,0.0764995706417844,0.261510159047875,0.0297053717320261,0.103593377649567,0.774817069628233,0.598842708725281,12.7248255234297,0.969640017348561,74,76,1.80383770436931,3.80853852187881,0.640197546391072,0.772251441334483,64.4627023468901,80.0921672600705,2.69939885792713,0.867212424366847,19.1487619489577,2.72419242517527
"14",0.115916955017301,-0.6,1.57647058823529,3,1.24904719698369,0.0588235294117647,10.3299593264943,28.1353091812909,0.501785186849565,6.61124501016796,-0.135741590214067,0.31939152706144,10.4008773282864,0.122363262685722,267.190426953298,4.81435669192428,0.682624005446567,0.902192606468343,0.270879830504904,17,68,0.897058823529412,0.493415276558385,0.289131169709263,0.164976335361731,0.191747538628393,0.654375386518244,0.0888609354015589,0.234461932560888,0.0314998726763433,0.0925498557632008,0.754827418570734,0.6280361672032,11.8621052631579,1.15126300148588,69,71,1.73522548487302,3.61547891209843,0.630987479594235,0.765474625082491,64.6585827635299,82.8837206741537,2.64468270587158,0.812496272311298,18.1104470390596,2.69130761751307
"15",0.125432525951557,-0.6,1.70588235294118,2,1.11792470380388,0.0735294117647059,12.2037654832133,31.0999936269199,0.518080982658876,8.77265857588973,-0.0647898609210326,0.287994082818952,11.5649210976981,0.136057895267036,409.374088084044,4.91297037282775,0.696606364909685,0.919022222249052,0.182385610672567,17,68,0.977941176470588,0.60667251975417,0.320486815415822,0.174104124408384,0.24338033481733,0.699377200108313,0.0748768339589175,0.268760806279177,0.0299989787581699,0.11226012793177,0.773816077713137,0.576123966999735,13.840311587147,0.995971802618328,69,77,1.84458831921847,3.75902293927621,0.644579414135023,0.773484462827447,63.5370401105747,80.2937057753547,2.74329638677505,0.911109953214765,20.3008420968388,2.82900009855735
"16",0.122837370242215,-0.6,1.67058823529412,2,1.11792470380388,0.0735294117647059,13.803534650976,29.0659305809962,0.496241983128561,7.66829505470329,-0.0912259686483289,0.287609612456249,11.1754628948085,0.131476034056571,360.804166644767,4.88410871017996,0.692514091523808,0.90829067368671,0.208285569944752,17,68,0.948529411764706,0.575065847234416,0.312880324543611,0.171737660581474,0.213159166383928,0.693588627792283,0.076757205330827,0.259380541695916,0.0299606821895425,0.106678790919353,0.785063625959524,0.604850084312332,13.3018867924528,1.02059762111981,70,78,1.92937745845394,3.75597321736959,0.655090498273481,0.771648826583834,64.4539997181186,80.0083252736641,2.71443472412726,0.882248290566978,19.6097179370007,2.74120785261638
"17",0.125432525951557,-0.6,1.70588235294118,1,NA,0.0588235294117647,13.1061899551122,30.9019567030309,0.560418184899346,8.60945685175037,-0.055839650000051,0.280300710982051,11.4971908143018,0.135261068403551,409.374088084044,4.90906464784395,0.696052575109048,0.907522179433723,0.18589054104485,17,68,0.933823529411765,0.609745390693591,0.320148749154834,0.169709263015551,0.201798797433177,0.669910311272642,0.0742214354420924,0.271620410521062,0.0284695696460402,0.120966025487536,0.77391653565815,0.572808262608526,13.8751210067764,0.880351737062131,72,82,1.85065710877202,3.67850008949926,0.647743021200413,0.769747473108513,63.6615631669886,79.7775769481269,2.73939066179125,0.907204228230963,20.2283785131751,2.76600311542847
