"","connectance","web asymmetry","links per species","number of compartments","compartment diversity","cluster coefficient","nestedness","NODF","weighted nestedness","weighted NODF","interaction strength asymmetry","specialisation asymmetry","linkage density","weighted connectance","Fisher alpha","Shannon diversity","interaction evenness","Alatalo interaction evenness","H2","number.of.species.HL","number.of.species.LL","mean.number.of.shared.partners.HL","mean.number.of.shared.partners.LL","cluster.coefficient.HL","cluster.coefficient.LL","weighted.cluster.coefficient.HL","weighted.cluster.coefficient.LL","niche.overlap.HL","niche.overlap.LL","togetherness.HL","togetherness.LL","C.score.HL","C.score.LL","V.ratio.HL","V.ratio.LL","discrepancy.HL","discrepancy.LL","extinction.slope.HL","extinction.slope.LL","robustness.HL","robustness.LL","functional.complementarity.HL","functional.complementarity.LL","partner.diversity.HL","partner.diversity.LL","generality.HL","vulnerability.LL"
"1",0.128324468085106,-0.709090909090909,1.75454545454545,2,1.0951333331977,0.074468085106383,12.5767871456515,29.4797697348209,0.501508065305851,7.49027810325081,-0.0908627794783401,0.37142073065717,14.0135210104871,0.127395645549883,475.980710084314,5.18722320661055,0.709035785413061,0.898576436641108,0.218924380416885,16,94,1.55,0.547471974376573,0.291301627033792,0.188813025210084,0.28555475380545,0.86629103911583,0.0759752865863314,0.234994698369293,0.0368131868131868,0.102569968733318,0.776148367458068,0.613690884727261,16.8113357114546,1.20496847223277,93,97,1.75675194247518,4.69522351710812,0.634959187885856,0.801313203766145,72.436847922799,97.9864002010887,3.0244603422728,0.892299565964189,25.159078268909,2.86796375206525
"2",0.128989361702128,-0.709090909090909,1.76363636363636,2,1.0951333331977,0.0691489361702128,10.9496242102214,32.0010847607044,0.600925502315175,6.5974727424839,-0.0983200486739415,0.373375063821325,14.3210497580717,0.130191361437015,490.161381009835,5.19333881934233,0.709871721732714,0.903396595858324,0.213571070625191,16,94,1.60833333333333,0.571493937314116,0.296978365814411,0.190651260504202,0.26109795722775,0.829890959441528,0.0935587249976217,0.253244317302347,0.0383635676492819,0.106068405399222,0.707890861371309,0.581715822720456,17.9889064976228,1.29418978997394,92,96,1.70285164947316,4.77886181076396,0.629342232925481,0.804805947131314,72.6533189602991,99.7296082409,3.03057595500458,0.898415178695961,25.7485203421224,2.89357917402093
"3",0.128324468085106,-0.709090909090909,1.75454545454545,1,NA,0.074468085106383,11.6881269937419,30.2603117305657,0.567112678628271,8.08142752783522,-0.0878582110049745,0.373878138882511,14.0041002395317,0.12731000217756,475.980710084314,5.18531553150668,0.708775027419484,0.900301924211683,0.220594266372857,16,94,1.5,0.548387096774194,0.291256928303236,0.18671218487395,0.258448110936748,0.790878888553307,0.0839725050520005,0.242183105002575,0.0361529107767138,0.104327584766844,0.726746842984149,0.601516869845628,16.7822485207101,1.11995438996579,97,102,1.59629652565171,4.71913806196378,0.613703528904616,0.803003183073779,72.1984196508993,101.656602134695,3.02255266716893,0.890391890860313,25.189233432662,2.8189670464013
"4",0.128324468085106,-0.709090909090909,1.75454545454545,2,1.0951333331977,0.074468085106383,12.14726023792,29.5133659918786,0.539666543896007,7.7113004629148,-0.0963828416356796,0.374473982984534,13.9532263145026,0.126847511950023,475.980710084314,5.19114029772987,0.709571208252545,0.910661900573897,0.215495549461803,16,94,1.50833333333333,0.538091969800961,0.287636331128196,0.185661764705882,0.277380969548888,0.851616149656642,0.0818102967352081,0.238825570376357,0.0370512820512821,0.106703271562571,0.756374466995995,0.612876725387021,16.2270035530991,1.12653831634579,96,99,1.64881295981669,5.05868952320524,0.620420684324283,0.811392545082591,71.8103652816603,99.6082808410617,3.02837743339212,0.896216657083505,25.0661196422977,2.84033298670746
"5",0.128989361702128,-0.709090909090909,1.76363636363636,1,NA,0.0691489361702128,11.7680274475445,30.0998451344304,0.545436028959353,7.49368093432566,-0.0984545496050769,0.366781966246099,14.209671199602,0.129178829087291,490.161381009835,5.2005913085638,0.710863056438496,0.918064610648284,0.207222594476308,16,94,1.55,0.553191489361702,0.292061505453245,0.189600840336134,0.280072285553159,0.807087468141641,0.08122424296634,0.233244216667047,0.0366109584859585,0.103739291796945,0.74557737476827,0.609332042357094,16.8810086682427,1.17885809480539,91,100,1.75097703258168,4.87945227953361,0.632677579391709,0.805514107954985,71.3833753843708,96.7939531830902,3.03782844422605,0.905667667917435,25.5527818464246,2.86656055277935
"6",0.129654255319149,-0.709090909090909,1.77272727272727,2,1.0951333331977,0.074468085106383,13.4294384686059,30.4499389870131,0.566537042810592,8.71051323055331,-0.0592769206794452,0.371557822338311,14.0440118797128,0.127672835270117,505.007646894886,5.19114029772987,0.709571208252545,0.889955489112488,0.215495549461803,16,94,1.45833333333333,0.562113932738504,0.294788128017164,0.184086134453782,0.249455264723613,0.818100771619171,0.0771246667570712,0.247727713427681,0.0343150789998466,0.112590558987265,0.761540645155432,0.595014616538295,16.9782524271845,0.998789804099539,100,105,1.91347622938388,4.86360304793446,0.651289357472913,0.802696715520971,72.7644648156238,100.649177292682,3.02837743339212,0.896216657083505,25.3151812864748,2.77284247295089
"7",0.13031914893617,-0.709090909090909,1.78181818181818,2,1.0951333331977,0.074468085106383,10.8185322079514,31.547837454942,0.576736568238059,6.47454979969919,-0.0866021145001374,0.379134051676542,14.1391159763242,0.128537417966584,520.567093187411,5.2005913085638,0.710863056438496,0.896832231819087,0.207222594476308,16,94,1.65833333333333,0.562113932738504,0.294698730556052,0.19327731092437,0.2651566278612,0.852966628806317,0.0931948956149443,0.246912609425166,0.0403244362632306,0.10481419747034,0.725348598665404,0.59002136193454,17.051140833989,1.30839717590506,97,103,1.78322136361036,5.12007243127109,0.637901061386771,0.811327331252616,71.782273143646,103.579969779001,3.03782844422605,0.905667667917435,25.3589139251531,2.91931802749528
"8",0.130984042553191,-0.709090909090909,1.79090909090909,1,NA,0.0691489361702128,13.938655634594,31.3076413406342,0.571549725330855,8.78851253038652,-0.0708578531312111,0.362409140592678,14.6093984086989,0.132812712806354,536.891771714976,5.21883640584755,0.713356958545125,0.917666128386858,0.191251724144366,16,94,1.53333333333333,0.585220773278426,0.30118004648668,0.18828781512605,0.264524832690138,0.842938461102772,0.0809442819267776,0.25064768973871,0.0355273199023199,0.116559902386944,0.753138772558742,0.588012659193167,17.8581368380363,1.08299886406664,98,100,1.75395834010439,4.97150565430562,0.632842616415543,0.809111835982943,71.1467322588236,93.8799951627173,3.0560735415098,0.923912765201189,26.344805769518,2.87399104787987
"9",0.130984042553191,-0.709090909090909,1.79090909090909,2,1.0951333331977,0.0691489361702128,12.6822445378696,31.195760059122,0.563092779517049,7.47649568172729,-0.0686739246414409,0.364506955809072,14.2330741707496,0.129391583370451,536.891771714976,5.20498835178871,0.711464083398835,0.892875761189751,0.203373636803085,16,94,1.51666666666667,0.574468085106383,0.297425353119971,0.185661764705882,0.27247841852983,0.809826639951215,0.0821596824858616,0.247422202800757,0.0350312881562882,0.124456646076413,0.742778387974636,0.595427629070388,17.2500964878425,1.04707120836153,98,101,1.78416260063999,4.79218072036071,0.636136186106019,0.801990567347622,72.1695337077382,103.085929714229,3.04222548745096,0.910064711142347,25.6478422927534,2.81830604874577
"10",0.131648936170213,-0.709090909090909,1.8,2,1.0951333331977,0.0691489361702128,13.5462155401879,31.2899367759087,0.539393615896463,7.51092083156211,-0.0656839274302176,0.367491422528318,14.4485891012756,0.131350810011596,554.039118745096,5.21806560723338,0.713251598937677,0.90744475231871,0.191926443743149,16,94,1.625,0.577899794097461,0.298676917575541,0.192489495798319,0.295806381277709,0.863363708298236,0.081053113494712,0.244784828007618,0.0379861111111111,0.105814601921757,0.766202877257423,0.595636931543761,17.3627906976744,1.20251459362371,98,102,1.79907406991401,4.71426497722858,0.639131294420781,0.801952905372287,71.367072753704,98.5550331993928,3.05530274289563,0.923141966587013,25.9755218131092,2.92165638944195
